区域,小区名称,户型,面积,价格(万),单价(元/平米),性质,朝向,装修,是否有电梯,楼层,建筑年代,楼型
西城,温馨家园 ,2室1厅,78.8,1100,139594,房本满五年,东西,精装,无电梯,高楼层(共7层)1999年建板楼,,-
西城,万博苑 ,3室1厅,134.05,1280,95487,房本满五年,西北,精装,有电梯,中楼层(共23层)1999年建塔楼,,-
西城,小马厂西里 ,2室1厅,69.2,595,85983,房本满五年,南北,简装,无,中楼层(共12层)1980年建板楼,,-
西城,信和嘉园 ,2室1厅,92.86,970,104459,房本满五年,南,精装,有电梯,高楼层(共20层)2006年建板塔结合,,-
西城,新德街35号院 ,3室1厅,68.6,920,134111,房本满五年,南北,精装,无电梯,顶层(共7层)1990年建板楼,,-
西城,西便门西里 ,1室1厅,42.57,404,94903,房本满五年,北,简装,无电梯,顶层(共6层)1984年建板楼,,-
西城,新德街35号院 ,2室1厅,54,730,135186,房本满五年,南北,简装,无电梯,底层(共7层)1990年建板楼,,-
西城,政泰家园 ,2室1厅,112.36,786.5,69999,房本满五年,南,其他,有电梯,中楼层(共22层)2004年建塔楼,,-
西城,庄胜二期 ,2室2厅,89.58,1298,144899,房本满五年,东南,精装,有电梯,中楼层(共12层)2004年建板塔结合,,-
西城,广信嘉园 ,2室1厅,130.03,980,75368,房本满五年,西北,简装,有电梯,中楼层(共22层)2002年建塔楼,,-
西城,万博苑 ,3室1厅,152.15,1293,84982,房本满五年,东北,精装,有电梯,高楼层(共24层)1999年建塔楼,,-
西城,中信锦园 ,2室1厅,95.98,1260,131278,房本满五年,南北,简装,有电梯,低楼层(共18层)2009年建板塔结合,,-
西城,荣丰2008 ,1室0厅,22.5,282,125334,房本满五年,南,简装,有电梯,顶层(共26层)2006年建塔楼,,-
西城,广安门内大街 ,2室1厅,48.69,480,98583,房本满五年,南,简装,有电梯,顶层(共12层)1977年建板楼,,-
西城,半步桥6号院 ,2室2厅,91.89,960,104473,房本满五年,南北,简装,无,底层(共6层)1998年建板楼,,-
西城,教场口6号院 ,1室1厅,53.44,694,129866,房本满五年,东,精装,无电梯,中楼层(共6层)2003年建板楼,,-
西城,平原里小区 ,3室1厅,100.16,960,95847,,南北,毛坯,有电梯,低楼层(共12层)1999年建板楼,,-
西城,前半壁街 ,3室1厅,72.7,740,101789,,南北,精装,无电梯,高楼层(共6层)1989年建板楼,,-
西城,右安门内西街甲10号院 ,1室1厅,38.88,410,105453,,东南,简装,无,顶层(共6层)1987年建板楼,,-
西城,阳光丽景 ,3室1厅,146.42,2339,159746,,南北,精装,有电梯,低楼层(共21层)2003年建板塔结合,,-
西城,阳光丽景 ,3室1厅,136.35,2080,152549,房本满五年,南北,精装,有电梯,底层(共21层)2003年建板塔结合,,-
西城,万和世家 ,4室1厅,147.68,1750,118500,房本满五年,南西北,简装,有电梯,中楼层(共8层)2003年建板楼,,-
西城,西豪逸景 ,1室1厅,72.16,610,84535,房本满五年,南,简装,有电梯,高楼层(共28层)2004年建塔楼,,-
西城,一瓶 ,2室1厅,115.79,1120,96727,房本满五年,北,简装,有电梯,中楼层(共13层)2008年建板塔结合,,-
西城,中信禧园 ,2室1厅,89.56,1343,149956,房本满五年,东,精装,有电梯,高楼层(共20层)2013年建板塔结合,,-
西城,月坛南街小四道口 ,2室1厅,60.18,660,109671,房本满五年,南北,简装,无电梯,顶层(共6层)1994年建板楼,,-
西城,展览路 ,3室1厅,77.1,795,103113,房本满五年,南北,精装,无电梯,高楼层(共6层)1992年建板楼,,-
西城,车公庄北里 ,3室1厅,98.7,980,99291,房本满五年,西南北,其他,有电梯,中楼层(共18层)1988年建塔楼,,-
西城,南线阁41号院 ,3室1厅,134.81,1213,89979,房本满五年,南北,简装,有电梯,高楼层(共12层)2001年建板塔结合,,-
西城,庄胜二期 ,2室1厅,106.94,1443,134936,房本满五年,东,简装,有电梯,顶层(共12层)2004年建板塔结合,,-
西城,阜成门南大街 ,2室1厅,56.7,580,102293,房本满五年,东,简装,有电梯,中楼层(共14层)1985年建板塔结合,,-
西城,新外大街甲8号院 ,2室1厅,56.2,745,132563,房本满五年,南,精装,无电梯,中楼层(共6层)1982年建板楼,,-
西城,红居南街1号院 ,2室1厅,54.3,485,89319,房本满五年,南,精装,无电梯,高楼层(共6层)1989年建板楼,,-
西城,红莲晴园 ,3室1厅,150.33,1224,81421,房本满五年,南,精装,有电梯,高楼层(共20层)2004年建塔楼,,-
西城,红居南街1号院 ,3室1厅,89.34,799,89434,房本满五年,东南北,简装,无电梯,中楼层(共6层)1997年建板楼,,-
西城,椿树馆街35号院 ,2室1厅,61.79,598,96780,房本满五年,南西北,其他,无电梯,中楼层(共6层)1983年建板楼,,-
西城,车站西街15号院 ,2室1厅,66.36,660,99458,房本满五年,南北,简装,无电梯,中楼层(共6层)1997年建板楼,,-
西城,平原里小区 ,2室1厅,65.46,640,97770,房本满五年,南北,简装,无,顶层(共12层)1999年建板楼,,-
西城,马甸南村 ,3室1厅,71,910,128170,,东北,简装,有电梯,低楼层(共18层)1992年建塔楼,,-
西城,凌云居 ,3室1厅,127.56,980,76827,,东北,简装,有电梯,高楼层(共22层)2000年建塔楼,,-
西城,马甸南村 ,2室1厅,71,980,138029,,南北,精装,有电梯,低楼层(共13层)1993年建板塔结合,,-
西城,双旗杆东里 ,3室1厅,93.6,1170,125001,,西,其他,有电梯,中楼层(共18层)1998年建塔楼,,-
西城,西直门外南路 ,2室1厅,66.6,655,98349,,南,简装,无,高楼层(共18层)1984年建塔楼,,-
西城,新外大街10号院 ,2室1厅,67.1,912,135917,,南北,精装,无电梯,顶层(共5层)1963年建板楼,,-
西城,恬心家园 ,2室1厅,88.9,780,87740,,西北,简装,有电梯,低楼层(共20层)2003年建塔楼,,-
西城,西四北大街160号 ,2室1厅,58.9,777,131919,,南,其他,有电梯,中楼层(共16层)1987年建塔楼,,-
西城,新明胡同 ,2室1厅,59.6,743,124665,,南,精装,有电梯,低楼层(共18层)1991年建塔楼,,-
西城,西豪逸景 ,2室1厅,103.7,933,89972,,东南,其他,有电梯,中楼层(共28层)2004年建塔楼,,-
西城,新风北里 ,2室1厅,55.4,750,135380,,南北,简装,无电梯,高楼层(共6层)1983年建板楼,,-
西城,远见名苑 ,2室1厅,81.53,810,99350,,东南,其他,有电梯,低楼层(共26层)2004年建塔楼,,-
西城,育新街 ,2室1厅,52.62,563,106994,房本满五年,南,其他,无,中楼层(共6层)1980年建板楼,,-
西城,建功南里 ,1室1厅,49.29,443,89877,房本满五年,东南,简装,有电梯,高楼层(共16层)1996年建塔楼,,-
西城,华远北街 ,1室1厅,57.2,790,138112,房本满五年,西,其他,有电梯,中楼层(共17层)2001年建板塔结合,,-
西城,车站东街15号院 ,2室1厅,53.55,475,88703,房本满五年,南北,简装,无电梯,顶层(共6层)1982年建板楼,,-
西城,广安门外南街 ,3室1厅,72.64,710,97743,房本满五年,东西,精装,无电梯,低楼层(共6层)1986年建板楼,,-
西城,天宁寺前街北里 ,1室1厅,41.26,400,96947,房本满五年,东,简装,无,高楼层(共6层)1993年建板楼,,-
西城,天宁寺前街北里 ,2室1厅,65.11,615,94456,房本满五年,南北,精装,无电梯,中楼层(共6层)1991年建板楼,,-
西城,六铺炕一区 ,1室1厅,44.7,620,138703,房本满五年,南北,精装,有电梯,低楼层(共10层)1986年建板塔结合,,-
西城,六铺炕二区 ,2室1厅,61.6,850,137988,房本满五年,西北,简装,有电梯,高楼层(共17层)1990年建塔楼,,-
西城,荣丰2008 ,1室1厅,41.03,410,99927,房本满五年,东南,简装,有电梯,中楼层(共20层)2008年建塔楼,,-
西城,西绒线 ,3室1厅,96.22,921.5,95771,房本满五年,东西,精装,无电梯,顶层(共6层)2004年建板楼,,-
西城,新康街甲一号 ,3室2厅,94.01,1270,135093,房本满五年,南北,精装,有电梯,高楼层(共13层)1998年建板塔结合,,-
西城,黑窑厂西里 ,1室1厅,36.32,480,132159,房本满五年,南,毛坯,无电梯,顶层(共6层)1986年建板楼,,-
西城,天宁寺西里 ,3室1厅,79.65,678,85123,房本满五年,南北,简装,无,中楼层(共6层)1987年建板楼,,-
西城,虎坊路小区 ,2室1厅,56.41,699,123915,房本满五年,南,简装,无电梯,中楼层(共4层)1955年建板楼,,-
西城,德胜门外大街1号院 ,2室1厅,70.33,900,127969,房本满五年,东西,精装,无电梯,中楼层(共6层)1990年建板楼,,-
西城,大乘巷 ,1室1厅,46.6,510,109443,房本满五年,南,精装,无电梯,顶层(共6层)1989年建板楼,,-
西城,荣丰2008 ,1室0厅,28.42,295,103801,房本满五年,北,简装,有电梯,高楼层(共12层)2005年建塔楼,,-
西城,荣丰2008 ,1室0厅,26.79,310,115715,房本满五年,西,简装,有电梯,高楼层(共26层)2006年建塔楼,,-
西城,荣丰2008 ,1室0厅,30.25,320,105786,房本满五年,北,简装,有电梯,低楼层(共26层)2006年建塔楼,,-
西城,广安门南街 ,2室1厅,83.32,820,98416,房本满五年,西北,简装,有电梯,低楼层(共18层)1999年建塔楼,,-
西城,天宁寺前街南里 ,2室1厅,78.04,740,94824,房本满五年,东南西,简装,无电梯,顶层(共6层)1991年建板楼,,-
西城,蝶翠华庭 ,3室2厅,126.43,1260,99660,房本满五年,东南西北,精装,有电梯,低楼层(共29层)2003年建塔楼,,-
西城,建功南里 ,2室1厅,71.2,640,89888,,西南,精装,有电梯,高楼层(共16层)1996年建塔楼,,-
西城,畅柳园 ,2室1厅,66.89,660,98670,,东南,精装,有电梯,高楼层(共16层)2003年建塔楼,,-
西城,立恒名苑 ,3室1厅,176.2,1140,64700,,西南,简装,有电梯,低楼层(共25层)2002年建塔楼,,-
西城,乐城 ,2室1厅,92.48,770,83262,,西,其他,有电梯,中楼层(共11层)2005年建板塔结合,,-
西城,什坊街2号院 ,3室1厅,116.7,1550,132820,,东南,简装,有电梯,中楼层(共21层)1999年建塔楼,,-
西城,荣丰2008 ,2室2厅,112.82,880,78001,,东北,精装,有电梯,中楼层(共14层)2003年建塔楼,,-
西城,西便门内大街79号院 ,2室1厅,81.64,690,84518,,东西,简装,无电梯,顶层(共6层)1956年建板楼,,-
西城,荣丰2008 ,2室2厅,112.82,880,78001,房本满五年,东北,精装,有电梯,中楼层(共14层)2003年建塔楼,,-
西城,新明胡同 ,2室1厅,68.6,932,135861,房本满五年,南北,精装,有电梯,顶层(共14层)1989年建板塔结合,,-
西城,西豪逸景 ,1室0厅,55.46,495,89254,房本满五年,北,精装,有电梯,顶层(共28层)2004年建塔楼,,-
西城,西便门内大街79号院 ,2室1厅,81.64,690,84518,房本满五年,东西,简装,无电梯,顶层(共6层)1956年建板楼,,-
西城,新德街35号院 ,1室1厅,86.4,1160,134260,房本满五年,南北,简装,无电梯,顶层(共5层)1980年建板楼,,-
西城,虎坊路小区 ,2室1厅,57.37,740,128988,房本满五年,南北,其他,无电梯,低楼层(共6层)1983年建板楼,,-
西城,盆儿胡同62号院 ,2室1厅,73.69,735,99743,房本满五年,南北,简装,有电梯,16层1990年建板楼,,-
西城,真武庙 ,3室1厅,72.4,856,118233,房本满五年,东西,简装,无电梯,顶层(共6层)1982年建板楼,,-
西城,乐城 ,1室0厅,41.61,405,97333,房本满五年,北,简装,有电梯,中楼层(共24层)2004年建板塔结合,,-
西城,乐城 ,1室1厅,45.6,477,104606,房本满五年,东南,精装,有电梯,低楼层(共24层)2004年建板塔结合,,-
西城,北线阁3号院 ,2室1厅,44.5,422,94832,房本满五年,南北,简装,无,中楼层(共5层)1981年建板楼,,-
西城,天宁寺东里 ,2室1厅,48.4,459,94835,房本满五年,南北,简装,无电梯,中楼层(共5层)1974年建板楼,,-
西城,车站西街1号院 ,2室1厅,86.93,750,86277,房本满五年,南,简装,有电梯,中楼层(共8层)2006年建板塔结合,,-
西城,阜成门外大街 ,3室0厅,92.7,780,84143,房本满五年,东北,简装,无电梯,中楼层(共4层)1960年建板楼,,-
西城,璟莲馨苑 ,4室1厅,166.52,1180,70863,房本满五年,西南,简装,有电梯,高楼层(共18层)2001年建塔楼,,-
西城,中加大厦 ,3室1厅,161.66,960,59384,房本满五年,东西,其他,有电梯,中楼层(共23层)1999年建塔楼,,-
西城,展览路 ,1室1厅,52.4,550,104962,房本满五年,东,简装,有电梯,中楼层(共18层)1990年建板楼,,-
西城,二七剧场路 ,2室1厅,58.9,670,113753,房本满五年,南北,精装,无电梯,高楼层(共6层)1985年建板楼,,-
西城,三里河一区3号院 ,1室1厅,66.4,940,141567,房本满五年,南,精装,有电梯,顶层(共18层)1999年建塔楼,,-
西城,玉廊园 ,1室1厅,57.5,715,124348,房本满五年,东,简装,无电梯,中楼层(共5层)1998年建板楼,,-
西城,广安苑二期 ,2室1厅,90.54,830,91673,房本满五年,东北,简装,有电梯,低楼层(共23层)2002年建塔楼,,-
西城,格调 ,2室1厅,101.23,1000,98785,房本满五年,南,简装,有电梯,高楼层(共14层)2004年建板塔结合,,-
西城,广信嘉园 ,3室1厅,130.03,980,75368,房本满五年,西北,精装,有电梯,中楼层(共22层)2002年建塔楼,,-
西城,虎坊路小区 ,3室1厅,73.26,800,109201,房本满五年,东南,简装,无电梯,中楼层(共6层)1983年建板楼,,-
西城,德外大街乙12号院 ,2室1厅,56.3,730,129663,房本满五年,南西北,简装,无电梯,顶层(共6层)1986年建板楼,,-
西城,广益大厦 ,2室2厅,128.12,980,76491,,南北,精装,有电梯,高楼层(共16层)2006年建板塔结合,,-
西城,乐城 ,2室1厅,81.82,729,89099,,东北,精装,有电梯,中楼层(共24层)2005年建塔楼,,-
西城,蝶翠华庭 ,2室1厅,87.52,850,97121,,东南,精装,有电梯,低楼层(共21层)2004年建塔楼,,-
西城,华龙美钰 ,2室1厅,90.4,980,108408,,东西南,其他,无,中楼层(共11层)2011年建板塔结合,,-
西城,白菜湾四巷17号院 ,2室1厅,53.77,560,104148,,南北,精装,无电梯,顶层(共6层)1988年建板楼,,-
西城,德外大街乙12号院 ,2室1厅,56.3,730,129663,房本满五年,南西北,简装,无电梯,顶层(共6层)1986年建板楼,,-
西城,广益大厦 ,2室2厅,128.12,980,76491,房本满五年,南北,精装,有电梯,高楼层(共16层)2006年建板塔结合,,-
西城,乐城 ,2室1厅,81.82,729,89099,房本满五年,东北,精装,有电梯,中楼层(共24层)2005年建塔楼,,-
西城,右安门内西街1号院 ,3室1厅,82.51,742,89929,房本满五年,东西,其他,无电梯,高楼层(共6层)1997年建板楼,,-
西城,新外大街10号院 ,2室1厅,60.7,820,135091,房本满五年,东西,简装,无电梯,中楼层(共6层)1994年建板楼,,-
西城,人定湖西里 ,2室1厅,61.8,740,119742,房本满五年,南北,精装,无电梯,高楼层(共6层)1980年建板楼,,-
西城,荣丰2008 ,1室1厅,48.27,690,142946,房本满五年,东,简装,有电梯,中楼层(共20层)2008年建塔楼,,-
西城,荣丰2008 ,1室1厅,39.05,520,133163,房本满五年,西,精装,有电梯,中楼层(共16层)2007年建塔楼,,-
西城,平原里小区 ,1室1厅,46.16,498,107886,房本满五年,南北,精装,有电梯,高楼层(共9层)1999年建板楼,,-
西城,天宁寺西里 ,3室1厅,75.64,718,94924,房本满五年,东南北,简装,无电梯,顶层(共6层)1988年建板楼,,-
西城,天宁寺东里 ,3室1厅,76.89,721,93771,房本满五年,南北,精装,无电梯,顶层(共6层)1984年建板楼,,-
西城,三义东里 ,2室0厅,52.32,450,86010,房本满五年,东南,简装,无电梯,高楼层(共6层)1983年建板楼,,-
西城,陶然北岸 ,2室1厅,101.25,1350,133334,房本满五年,南北,简装,有电梯,高楼层(共18层)2004年建板塔结合,,-
西城,永居胡同 ,3室1厅,77.65,737,94914,房本满五年,东西,简装,无电梯,低楼层(共6层)1986年建板楼,,-
西城,温馨家园 ,3室1厅,86.7,1213,139908,房本满五年,西南,精装,有电梯,中楼层(共18层)1999年建塔楼,,-
西城,西豪逸景 ,2室1厅,91.01,780,85705,房本满五年,西北,简装,有电梯,低楼层(共28层)2004年建塔楼,,-
西城,西便门外大街 ,2室1厅,55.41,730,131746,房本满五年,南北,简装,有电梯,中楼层(共12层)1980年建板楼,,-
西城,中信锦园 ,2室1厅,87.95,1250,142127,房本满五年,西,精装,有电梯,低楼层(共18层)2009年建板塔结合,,-
西城,真武庙 ,2室1厅,54.2,585,107934,房本满五年,南北,精装,无电梯,顶层(共6层)1982年建板楼,,-
西城,庄胜二期 ,2室1厅,104.81,1360,129759,房本满五年,西南,其他,有电梯,顶层(共12层)2004年建板塔结合,,-
西城,白纸坊街25号院 ,2室1厅,62.1,620,99839,房本满五年,南北,简装,无电梯,顶层(共6层)1997年建板楼,,-
西城,马甸南村 ,2室1厅,74.5,920,123490,房本满五年,南,精装,有电梯,中楼层(共16层)1985年建塔楼,,-
西城,莲花池东路24号院 ,2室1厅,87.39,730,83534,房本满五年,南,精装,有电梯,中楼层(共24层)1999年建塔楼,,-
西城,马连道中里 ,2室1厅,60.28,570,94559,房本满五年,南北,精装,无电梯,高楼层(共6层)1995年建板楼,,-
西城,白纸坊西街6号院 ,2室1厅,68.2,640,93842,房本满五年,南北,简装,有电梯,低楼层(共13层)1991年建板塔结合,,-
西城,德胜置业 ,4室2厅,259.97,2200,84626,房本满五年,东南,精装,有电梯,顶层(共20层)2005年建板楼,,-
西城,新街口七条15号院 ,2室1厅,59.6,650,109061,房本满五年,南北,精装,无电梯,高楼层(共6层)1994年建板楼,,-
西城,温馨家园 ,5室1厅,165.4,2300,139057,,南西北,其他,无电梯,低楼层(共7层)1999年建板楼,,-
西城,新德街20号 ,3室1厅,85.4,1160,135832,,南西,简装,无,中楼层(共19层)1985年建塔楼,,-
西城,中信锦园 ,2室2厅,93.4,1493,159851,,南北,其他,有电梯,中楼层(共18层)2009年建板楼,,-
西城,中信锦园 ,2室2厅,93.4,1493,159851,房本满五年,南北,其他,有电梯,中楼层(共18层)2009年建板楼,,-
西城,椿树园 ,1室1厅,47.95,530,110532,房本满五年,西,其他,有电梯,中楼层(共18层)1999年建塔楼,,-
西城,荣丰2008 ,1室0厅,26.79,310,115715,房本满五年,东,精装,无,低楼层(共26层)2006年建塔楼,,-
西城,椿树园 ,2室1厅,66.16,760,114874,房本满五年,东南,简装,有电梯,低楼层(共18层)1999年建塔楼,,-
